1479502104218719577.jpg	Out:	car	0.9985262	[765.3032112121582, 574.955677986145, 828.7293434143066, 621.1461067199707]
1479502104218719577.jpg	Out:	car	0.9948107	[730.9882164001465, 576.4930486679077, 777.1139717102051, 620.4400777816772]
1479502104218719577.jpg	Out:	car	0.9799912	[974.6835708618164, 556.8574905395508, 1023.3280563354492, 604.3905258178711]
1479502104218719577.jpg	Out:	car	0.9778762	[673.4226608276367, 576.1239767074585, 732.0540618896484, 631.3063859939575]
1479501805199272027.jpg	Out:	car	0.99955624	[1376.2345504760742, 443.78660917282104, 1919.988899230957, 848.4864234924316]
1479501805199272027.jpg	Out:	car	0.99934345	[536.0537338256836, 345.3593373298645, 1261.384391784668, 1027.5113582611084]
1479501805199272027.jpg	Out:	car	0.9988701	[-15.836734771728516, 355.22156953811646, 462.79589653015137, 990.1651382446289]
1479501805199272027.jpg	Out:	car	0.99863154	[338.2239246368408, 486.47865056991577, 609.4402313232422, 755.4076194763184]
1479501805199272027.jpg	Out:	car	0.9974769	[1238.715705871582, 523.2560992240906, 1464.6445083618164, 723.7366676330566]
1479501805199272027.jpg	Out:	car	0.9902237	[1189.1387557983398, 547.9705452919006, 1293.339729309082, 666.653037071228]
1479505180927214925.jpg	Out:	car	0.9988335	[542.699031829834, 513.776957988739, 763.7029838562012, 687.0582103729248]
1479505180927214925.jpg	Out:	car	0.99848133	[104.48251247406006, 540.8048629760742, 287.59546279907227, 640.1273488998413]
1479505180927214925.jpg	Out:	car	0.9975318	[757.5826835632324, 549.4189739227295, 825.1077461242676, 601.5834331512451]
1479505180927214925.jpg	Out:	car	0.9968002	[228.64827632904053, 582.3534250259399, 321.79530143737793, 637.5162363052368]
1479505180927214925.jpg	Out:	car	0.98260754	[455.26296615600586, 556.0610175132751, 548.0705451965332, 618.2693481445312]
1479505180927214925.jpg	Out:	car	0.97685903	[340.0078296661377, 572.495698928833, 419.0353488922119, 625.4628896713257]
1479505180927214925.jpg	Out:	car	0.9660271	[416.79808616638184, 568.4076547622681, 465.16161918640137, 615.7517910003662]
1479505180927214925.jpg	Out:	car	0.9494169	[1466.5159606933594, 458.3650588989258, 1778.9128875732422, 588.7481689453125]
1479505180927214925.jpg	Out:	car	0.9485059	[1150.3682327270508, 543.1601643562317, 1196.462287902832, 574.6710419654846]
1479505180927214925.jpg	Out:	car	0.5517249	[858.9302444458008, 524.0808606147766, 905.9233474731445, 574.127447605133]
1479499642052368441.jpg	Out:	car	0.99995804	[946.9685554504395, 530.3977489471436, 1024.0275192260742, 630.6761026382446]
1479499642052368441.jpg	Out:	car	0.9996625	[1106.440200805664, 576.0447978973389, 1228.7541961669922, 669.1020011901855]
1479499642052368441.jpg	Out:	car	0.99851674	[1323.346824645996, 560.6629371643066, 1440.5244827270508, 625.9667873382568]
1479499642052368441.jpg	Out:	car	0.9971192	[850.8265686035156, 583.8267087936401, 891.1608123779297, 611.7403507232666]
1479499642052368441.jpg	Out:	car	0.9849562	[754.456787109375, 597.5713491439819, 808.7697601318359, 637.0009660720825]
1479499642052368441.jpg	Out:	car	0.96331877	[1012.5494384765625, 571.4885473251343, 1038.5508728027344, 605.9551477432251]
1479499642052368441.jpg	Out:	car	0.6338951	[1043.1968307495117, 574.7678518295288, 1105.8994674682617, 633.8431119918823]
1479503756308661492.jpg	Out:	car	0.9936777	[804.419116973877, 543.770706653595, 882.4498558044434, 596.4814066886902]
1479504634890696448.jpg	Out:	car	0.9998455	[440.19287109375, 243.58502626419067, 1426.9137954711914, 1088.5605812072754]
1479504634890696448.jpg	Out:	car	0.9997807	[272.45347023010254, 566.5371179580688, 394.323205947876, 667.7588224411011]
1479504634890696448.jpg	Out:	car	0.99899346	[49.86863136291504, 566.9176340103149, 261.85046195983887, 703.755784034729]
1479504634890696448.jpg	Out:	car	0.98153085	[405.58018684387207, 578.9411187171936, 493.0531311035156, 654.4185876846313]
1479504634890696448.jpg	Out:	pedestrian	0.5687584	[134.30909156799316, 550.4059553146362, 156.1794662475586, 580.4518461227417]
1479505195931639436.jpg	Out:	car	0.9999025	[1275.7154846191406, 349.30779933929443, 1686.9591522216797, 730.23362159729]
1479505195931639436.jpg	Out:	car	0.9983407	[1113.8580322265625, 548.7903356552124, 1235.353775024414, 638.6468410491943]
1479505195931639436.jpg	Out:	car	0.9861704	[1032.5735092163086, 557.5495004653931, 1062.682228088379, 586.4898920059204]
1479505195931639436.jpg	Out:	car	0.95460147	[1061.0211181640625, 520.1212763786316, 1159.3121337890625, 614.6100997924805]
1479502820269528511.jpg	Out:	car	0.99816763	[1322.7964782714844, 509.00505781173706, 1689.6231079101562, 657.6850891113281]
1479502820269528511.jpg	Out:	car	0.998142	[459.4776248931885, 573.4437346458435, 517.1035194396973, 616.8317556381226]
1479502820269528511.jpg	Out:	car	0.9936522	[959.6323013305664, 570.3205347061157, 1001.671257019043, 605.1998376846313]
1479502820269528511.jpg	Out:	car	0.97547466	[-0.2021348476409912, 560.9868407249451, 71.87727928161621, 755.9447050094604]
1479502820269528511.jpg	Out:	car	0.97430974	[715.1936531066895, 559.3970060348511, 773.0476570129395, 606.0833930969238]
1479502820269528511.jpg	Out:	car	0.95050263	[604.1107749938965, 569.6928977966309, 656.9784736633301, 610.7462882995605]
1479502820269528511.jpg	Out:	car	0.86641306	[1682.1148681640625, 492.19247102737427, 1930.5498504638672, 634.1867923736572]
1479502820269528511.jpg	Out:	car	0.84085286	[1188.361701965332, 558.7326049804688, 1309.5024490356445, 604.0378332138062]
1479502820269528511.jpg	Out:	car	0.815616	[811.2403106689453, 567.049777507782, 854.0261077880859, 604.7886371612549]
1479502820269528511.jpg	Out:	car	0.80529976	[906.5284538269043, 561.3528370857239, 945.0453758239746, 596.7832446098328]
1479502820269528511.jpg	Out:	car	0.4640908	[1111.1980819702148, 557.8254103660583, 1169.966697692871, 596.9406723976135]
1479502820269528511.jpg	Out:	car	0.46146756	[1602.9067611694336, 486.8633508682251, 1781.1674880981445, 590.2559280395508]
1479505238929582554.jpg	Out:	car	0.99973005	[920.137825012207, 480.3927183151245, 1012.5902938842773, 626.1378765106201]
1479505238929582554.jpg	Out:	car	0.9993747	[1209.3189239501953, 464.73262310028076, 1480.0664520263672, 706.0945987701416]
1479505238929582554.jpg	Out:	car	0.9984577	[767.2530555725098, 566.090726852417, 825.1888847351074, 611.9075059890747]
1479505238929582554.jpg	Out:	car	0.9945878	[378.1231212615967, 579.5677900314331, 437.31682777404785, 617.5513029098511]
1479505238929582554.jpg	Out:	car	0.992543	[301.9200897216797, 587.1212124824524, 352.2798728942871, 624.5273351669312]
1479505238929582554.jpg	Out:	car	0.8457685	[841.505298614502, 569.5093274116516, 878.2369422912598, 603.0538558959961]
1479505238929582554.jpg	Out:	car	0.636075	[901.0690498352051, 569.5250630378723, 925.7578468322754, 602.4253606796265]
1479498671983908488.jpg	Out:	car	0.9999927	[1062.560806274414, 562.6995921134949, 1145.0541687011719, 626.340651512146]
1479498671983908488.jpg	Out:	car	0.99971026	[1177.994613647461, 522.9028344154358, 1406.3472747802734, 698.1167793273926]
1479498671983908488.jpg	Out:	car	0.9995227	[529.200325012207, 488.24522495269775, 750.2716827392578, 706.7653656005859]
1479498671983908488.jpg	Out:	car	0.9980824	[882.6630592346191, 559.0658068656921, 913.0618858337402, 587.5561594963074]
1479498671983908488.jpg	Out:	car	0.8976559	[727.0813751220703, 557.6517820358276, 768.5516738891602, 598.8183975219727]
1479500506112470909.jpg	Out:	car	0.99955994	[750.8471488952637, 509.96761322021484, 967.2055435180664, 612.9147291183472]
1479500506112470909.jpg	Out:	car	0.9994947	[1413.0718231201172, 571.6423988342285, 1510.2424621582031, 650.2080917358398]
1479500506112470909.jpg	Out:	car	0.99944645	[1090.3082656860352, 445.03376483917236, 1253.2458114624023, 634.5271825790405]
1479500506112470909.jpg	Out:	pedestrian	0.9380469	[630.754508972168, 559.8358154296875, 660.6093978881836, 625.9925365447998]
1479504656890580491.jpg	Out:	car	0.99960893	[653.4928894042969, 407.65074491500854, 1099.5465087890625, 831.8035125732422]
1479504656890580491.jpg	Out:	car	0.9981164	[1684.4509506225586, 396.49919271469116, 1926.4579010009766, 647.4246025085449]
1479504656890580491.jpg	Out:	pedestrian	0.9967415	[1813.7971115112305, 454.3015480041504, 1892.9309463500977, 708.6130857467651]
1479504656890580491.jpg	Out:	pedestrian	0.99673885	[1453.165054321289, 518.7730193138123, 1486.8077087402344, 633.7570667266846]
1479504656890580491.jpg	Out:	pedestrian	0.99620205	[268.0073547363281, 534.1923594474792, 316.4165496826172, 637.3465061187744]
1479504656890580491.jpg	Out:	pedestrian	0.97683173	[222.3468017578125, 532.05885887146, 262.2536087036133, 632.7685117721558]
1479504656890580491.jpg	Out:	pedestrian	0.93084383	[358.69829177856445, 536.0749125480652, 410.07659912109375, 640.6648635864258]
1479504656890580491.jpg	Out:	pedestrian	0.9268279	[1136.1369323730469, 552.5008320808411, 1165.1870727539062, 623.4172582626343]
1479504656890580491.jpg	Out:	pedestrian	0.92506623	[1495.2603149414062, 448.80287647247314, 1581.2814331054688, 707.9914569854736]
1479504656890580491.jpg	Out:	pedestrian	0.64989275	[1207.9553604125977, 538.5209083557129, 1237.3843002319336, 615.8398389816284]
1479499086492056599.jpg	Out:	car	0.99887687	[821.5535545349121, 558.3721160888672, 878.0195045471191, 605.3808689117432]
1479499086492056599.jpg	Out:	car	0.9951074	[1009.3671798706055, 562.0301842689514, 1038.9959335327148, 592.0513987541199]
1479499086492056599.jpg	Out:	car	0.73545265	[861.7327308654785, 554.2633295059204, 913.0322456359863, 597.0088005065918]
1479500688620746549.jpg	Out:	car	0.99995863	[790.5780601501465, 545.9160804748535, 897.2025489807129, 643.0566072463989]
1479500688620746549.jpg	Out:	car	0.41173103	[894.158763885498, 546.4761257171631, 920.5870628356934, 577.247428894043]
1479500688620746549.jpg	Out:	car	0.31620902	[940.3887748718262, 544.0727591514587, 971.4230346679688, 575.5164742469788]
1479499341529828046.jpg	Out:	car	0.99972636	[461.9924068450928, 368.75603199005127, 1089.7290802001953, 957.7938795089722]
1479499341529828046.jpg	Out:	car	0.99912614	[-3.1261110305786133, 585.5638861656189, 158.90313148498535, 668.773627281189]
1479499341529828046.jpg	Out:	car	0.9989692	[154.34752464294434, 577.5018453598022, 325.149507522583, 668.4234380722046]
1479499341529828046.jpg	Out:	car	0.9980471	[328.9156436920166, 577.7574419975281, 447.55127906799316, 653.2172441482544]
1479499341529828046.jpg	Out:	car	0.9940002	[1790.599708557129, 556.340754032135, 1919.8675918579102, 742.3290252685547]
1479499341529828046.jpg	Out:	car	0.96868896	[455.64528465270996, 571.8593001365662, 540.0978469848633, 643.0092573165894]
1479502589750804422.jpg	Out:	car	0.99969053	[78.97477626800537, 465.1933550834656, 546.2555122375488, 790.0663375854492]
1479502589750804422.jpg	Out:	car	0.9993327	[426.9023895263672, 485.4563355445862, 666.4330673217773, 716.2560939788818]
1479502589750804422.jpg	Out:	car	0.99920267	[1211.1870574951172, 534.6197605133057, 1429.0221405029297, 713.7803077697754]
1479502589750804422.jpg	Out:	car	0.9991327	[633.4230422973633, 426.2619137763977, 1232.094383239746, 950.8655548095703]
1479502589750804422.jpg	Out:	car	0.998047	[1418.0415344238281, 102.18182802200317, 1932.6628875732422, 926.9049167633057]
1479502589750804422.jpg	Out:	car	0.9953501	[-2.1939468383789062, 474.7511386871338, 199.50360774993896, 974.8841285705566]
1479502589750804422.jpg	Out:	car	0.9596713	[625.9176063537598, 527.9884815216064, 698.477725982666, 597.7357864379883]
1479502589750804422.jpg	Out:	car	0.68252236	[1188.230323791504, 555.0109505653381, 1247.0165634155273, 653.6704301834106]
1479502718239529991.jpg	Out:	car	0.99993336	[92.9329776763916, 463.1568431854248, 601.0480499267578, 759.4838619232178]
1479502718239529991.jpg	Out:	car	0.99972254	[485.19962310791016, 401.81275606155396, 1241.3945388793945, 1071.5635299682617]
1479502718239529991.jpg	Out:	car	0.999561	[-1.1889839172363281, 502.3279666900635, 303.33343505859375, 957.6611995697021]
1479502718239529991.jpg	Out:	car	0.5665803	[1184.329948425293, 558.9435338973999, 1234.745750427246, 604.6996593475342]
1479502718239529991.jpg	Out:	pedestrian	0.99143434	[1227.6663208007812, 522.1906542778015, 1268.3068084716797, 670.2102184295654]
1479504609386395386.jpg	Out:	car	0.99990666	[1192.9364776611328, 475.274133682251, 1465.1307678222656, 739.8859977722168]
1479504609386395386.jpg	Out:	car	0.9998242	[650.3670501708984, 566.155743598938, 737.8397369384766, 659.0658903121948]
1479504609386395386.jpg	Out:	car	0.9997801	[-0.1775836944580078, 554.6846151351929, 300.97103118896484, 754.3512582778931]
1479504609386395386.jpg	Out:	car	0.99965906	[515.8644104003906, 568.6044573783875, 660.7023239135742, 670.7010269165039]
